date,fuel_region_id,pricing_hub,interpretation,fuel_price_usd_per_mmbtu,distinct_prices_within_day,raw_hour_rows,source_archives
2025-08-04,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.57,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-05,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.79,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-06,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.89,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-07,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.95,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-08,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.73,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-09,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.73,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-10,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.73,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-11,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.73,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-12,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.93,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-13,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.73,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-14,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.81,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-15,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.68,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-16,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.74,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-17,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.74,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-18,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.74,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-19,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.89,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-20,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.1,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-21,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.27,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-22,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.97,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-23,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.01,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-24,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.01,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-25,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.01,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-26,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.1,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-27,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.91,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-28,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.97,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-29,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.73,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-30,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.1,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-08-31,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.1,1,24,CAISO_PRC_FUEL_2025_08.zip
2025-09-01,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.1,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-02,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.09,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-03,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.34,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-04,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.51,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-05,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.17,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-06,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.87,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-07,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.87,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-08,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.87,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-09,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.0,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-10,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.08,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-11,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.03,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-12,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.87,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-13,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.74,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-14,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.74,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-15,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.74,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-16,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.52,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-17,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.5,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-18,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.76,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-19,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.52,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-20,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.13,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-21,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.13,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-22,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.13,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-23,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.37,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-24,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.36,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-25,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.29,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-26,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.9,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-27,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.61,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-28,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.61,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-29,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.61,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-09-30,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.46,1,24,CAISO_PRC_FUEL_2025_09.zip
2025-10-01,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.59,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-02,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.71,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-03,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.68,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-04,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.93,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-05,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.93,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-06,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.93,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-07,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.93,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-08,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.8,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-09,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.05,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-10,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.1,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-11,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.21,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-12,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.21,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-13,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.21,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-14,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.21,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-15,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.96,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-16,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.7,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-17,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.63,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-18,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.73,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-19,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.73,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-20,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.73,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-21,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.72,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-22,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.58,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-23,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.68,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-24,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.71,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-25,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.66,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-26,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.66,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-27,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.66,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-28,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.18,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-29,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.14,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-30,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.13,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-10-31,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.08,1,24,CAISO_PRC_FUEL_2025_10.zip
2025-11-01,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.72,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-02,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.72,1,25,CAISO_PRC_FUEL_2025_11.zip
2025-11-03,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.72,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-04,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.13,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-05,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.42,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-06,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.09,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-07,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.93,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-08,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.45,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-09,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.45,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-10,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.45,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-11,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.37,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-12,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.37,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-13,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.58,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-14,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.32,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-15,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.26,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-16,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.26,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-17,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.26,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-18,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.56,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-19,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.4,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-20,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.68,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-21,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.52,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-22,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.53,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-23,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.53,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-24,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.53,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-25,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.6,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-26,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.64,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-27,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.11,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-28,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.11,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-29,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.11,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-11-30,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.11,1,24,CAISO_PRC_FUEL_2025_11.zip
2025-12-01,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.11,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-02,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.5,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-03,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.21,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-04,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.41,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-05,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.32,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-06,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.24,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-07,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.24,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-08,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.24,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-09,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,7.04,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-10,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.63,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-11,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.23,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-12,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.19,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-13,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.3,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-14,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.3,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-15,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.3,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-16,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.08,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-17,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.7,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-18,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.81,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-19,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.74,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-20,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.61,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-21,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.61,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-22,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.61,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-23,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.59,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-24,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.3,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-25,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.36,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-26,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.36,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-27,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.36,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-28,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.36,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-29,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.36,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-30,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.91,1,24,CAISO_PRC_FUEL_2025_12.zip
2025-12-31,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,6.13,1,24,CAISO_PRC_FUEL_2025_12.zip
